Okres,Obec,0-14_let_celkem,0-14_let_muzi,0-14_let_zeny,15-64_let_celkem,15-64_let_muzi,15-64_let_zeny,65+_let_celkem,65+_let_muzi,65+_let_zeny,Prumerny_vek_celkem,Prumerny_vek_muzi,Prumerny_vek_zeny,Index_stari
Okres Kutná Hora,Žáky,18.50961538,19.06976744,17.91044776,62.5,62.79069767,62.18905473,18.99038462,18.13953488,19.90049751,41.04567308,40.4255814,41.70895522,102.5974026
Okres Kutná Hora,Žehušice,20.75471698,21.53846154,19.95515695,62.70810211,63.95604396,61.43497758,16.53718091,14.50549451,18.60986547,39.9572697,38.6032967,41.33856502,79.67914439
Okres Kutná Hora,Žleby,17.91462561,17.10344828,18.75,59.55213436,62.20689655,56.81818182,22.53324003,20.68965517,24.43181818,42.90237929,42.18413793,43.64204545,125.78125
Okres Cheb,Aš,14.77451908,15.92326139,13.65686732,65.78366446,67.75379696,63.86685332,19.44181646,16.32294165,22.47627936,42.57505519,40.72046363,44.37945248,131.5901814
Okres Cheb,Dolní Žandov,16.69505963,18.96838602,14.31064572,64.13969336,65.05823627,63.17626527,19.16524702,15.9733777,22.51308901,41.89182283,38.97920133,44.94677138,114.7959184
Okres Cheb,Drmoul,12.62327416,13.86138614,11.39489194,67.4556213,68.91089109,66.01178782,19.92110454,17.22772277,22.59332024,44.11637081,42.3990099,45.82023576,157.8125
Okres Cheb,Františkovy Lázně,13.26912788,14.0477092,12.57585974,64.74050294,66.79288148,62.91301416,21.99036918,19.15940931,24.5111261,44.80426253,43.2163953,46.21813891,165.7258065
Okres Cheb,Hazlov,11.82654402,11.59235669,12.07598372,67.54270696,71.33757962,63.50067843,20.63074901,17.07006369,24.42333786,44.09264126,42.58917197,45.69402985,174.4444444
Okres Cheb,Hranice,15.07246377,15.5511811,14.61100569,64.25120773,66.24015748,62.33396584,20.6763285,18.20866142,23.05502846,43.54589372,42.71259843,44.34914611,137.1794872
Okres Cheb,Cheb,13.78627164,14.7094703,12.95189462,66.447208,68.1540931,64.90454361,19.76652036,17.1364366,22.14356177,43.17922458,41.7964366,44.42897348,143.3782887
Okres Cheb,Krásná,14.4,14.37308869,14.4295302,67.04,69.11314985,64.76510067,18.56,16.51376147,20.80536913,42.7624,42.12691131,43.45973154,128.8888889
Okres Cheb,Křižovatka,13.02681992,11.02362205,14.92537313,66.2835249,71.65354331,61.19402985,20.68965517,17.32283465,23.88059701,44.79118774,44.50787402,45.05970149,158.8235294
Okres Cheb,Lázně Kynžvart,13.18602994,14.63768116,11.78120617,61.58232359,63.1884058,60.02805049,25.23164647,22.17391304,28.19074334,44.92694227,42.56521739,47.21248247,191.3513514
Okres Cheb,Libá,15.27950311,14.97584541,15.60102302,67.20496894,69.3236715,64.96163683,17.51552795,15.70048309,19.43734015,42.73354037,42.06038647,43.44629156,114.6341463
Okres Cheb,Lipová,12.98527443,14.39588689,11.45251397,67.46987952,68.12339332,66.75977654,19.54484605,17.48071979,21.7877095,43.90696118,43.33547558,44.52793296,150.5154639
Okres Cheb,Luby,14.97033318,15.433213,14.49676824,61.43313555,62.90613718,59.92613112,23.59653126,21.66064982,25.57710065,44.12117754,43.18231047,45.08171745,157.6219512
Okres Cheb,Mariánské Lázně,12.77398235,14.98295631,10.89760463,62.23313407,63.572978,61.09502501,24.99288358,21.4440657,28.00737036,45.57699972,42.99039355,47.77415109,195.6545961
Okres Cheb,Milhostov,17.08860759,20.98765432,12.98701299,69.30379747,69.75308642,68.83116883,13.60759494,9.259259259,18.18181818,39.42405063,37.25925926,41.7012987,79.62962963
Okres Cheb,Milíkov,14.93055556,13.42281879,16.54676259,64.58333333,66.44295302,62.58992806,20.48611111,20.13422819,20.86330935,44.09027778,44.82214765,43.3057554,137.2093023
Okres Cheb,Mnichov,15.05102041,16.12903226,14.0776699,68.62244898,69.35483871,67.96116505,16.32653061,14.51612903,17.96116505,43.875,41.51612903,46.00485437,108.4745763
Okres Cheb,Nebanice,12.61538462,12.41830065,12.79069767,69.23076923,69.28104575,69.18604651,18.15384615,18.30065359,18.02325581,43.41076923,43.38888889,43.43023256,143.902439
Okres Cheb,Nový Kostel,16.02209945,14.54545455,17.53731343,65.74585635,69.09090909,62.31343284,18.2320442,16.36363636,20.14925373,41.29373849,41.96545455,40.60447761,113.7931034
Okres Cheb,Odrava,14.34599156,11.30434783,17.21311475,67.08860759,67.82608696,66.39344262,18.56540084,20.86956522,16.39344262,43.56751055,44.86521739,42.3442623,129.4117647
Okres Cheb,Okrouhlá,14.56692913,14.72868217,14.4,68.50393701,71.31782946,65.6,16.92913386,13.95348837,20,43.57480315,42.74031008,44.436,116.2162162
Okres Cheb,Ovesné Kladruby,9.154929577,4.166666667,14.28571429,68.30985915,75,61.42857143,22.53521127,20.83333333,24.28571429,44.40140845,44.65277778,44.14285714,246.1538462
Okres Cheb,Plesná,14.20996819,14.30131004,14.12371134,65.0583245,67.79475983,62.4742268,20.73170732,17.90393013,23.40206186,43.18186638,41.90393013,44.38865979,145.8955224
Okres Cheb,Podhradí,14.48598131,14.1509434,14.81481481,66.82242991,67.9245283,65.74074074,18.69158879,17.9245283,19.44444444,43.80373832,43.61320755,43.99074074,129.0322581
Okres Cheb,Pomezí nad Ohří,18.33333333,17.22222222,19.44444444,71.11111111,71.66666667,70.55555556,10.55555556,11.11111111,10,39.01111111,40.45,37.57222222,57.57575758
Okres Cheb,Poustka,12.5,12.08791209,12.98701299,69.64285714,69.23076923,70.12987013,17.85714286,18.68131868,16.88311688,41.69642857,42.58791209,40.64285714,142.8571429
Okres Cheb,Prameny,10.67961165,8.928571429,12.76595745,63.10679612,66.07142857,59.57446809,26.21359223,25,27.65957447,46.83009709,45.69642857,48.18085106,245.4545455
Okres Cheb,Skalná,13.95348837,14.72785486,13.19371728,66.06765328,69.37033084,62.82722513,19.97885835,15.9018143,23.97905759,43.11469345,40.95570971,45.23298429,143.1818182
Okres Cheb,Stará Voda,14.05940594,13.05970149,15.18987342,65.54455446,70.89552239,59.49367089,20.3960396,16.04477612,25.3164557,43.44257426,42.70149254,44.28059072,145.0704225
Okres Cheb,Teplá,17.08577334,16.49625085,17.68802228,60.83362039,64.21267894,57.3816156,22.08060627,19.29107021,24.93036212,42.72321736,41.84560327,43.61977716,129.233871
Okres Cheb,Trstěnice,14.35406699,16.66666667,11.88118812,67.70334928,65.74074074,69.8019802,17.94258373,17.59259259,18.31683168,42.61004785,41.46759259,43.83168317,125
Okres Cheb,Třebeň,14.73684211,13.79310345,15.63786008,66.31578947,67.24137931,65.43209877,18.94736842,18.96551724,18.93004115,41.55052632,41.23706897,41.84979424,128.5714286
Okres Cheb,Tři Sekery,17.2735761,18.66666667,15.93406593,64.61251167,64.57142857,64.65201465,18.11391223,16.76190476,19.41391941,40.89309057,39.64285714,42.0952381,104.8648649
Okres Cheb,Tuřany,9.929078014,7.894736842,12.30769231,65.95744681,67.10526316,64.61538462,24.11347518,25,23.07692308,46.91843972,47.05263158,46.76153846,242.8571429
Okres Cheb,Valy,14.57905544,16.66666667,12.44813278,63.86036961,65.04065041,62.65560166,21.56057495,18.29268293,24.89626556,44.5,42.34552846,46.69917012,147.8873239
Okres Cheb,Velká Hleďsebe,15.1540383,16.76495366,13.58024691,64.94587843,65.45914069,64.44444444,19.90008326,17.77590564,21.97530864,43.41090758,41.84877843,44.93703704,131.3186813
Okres Cheb,Velký Luh,13.88888889,10.52631579,17.64705882,70.55555556,72.63157895,68.23529412,15.55555556,16.84210526,14.11764706,41.11111111,42.7,39.33529412,112
Okres Cheb,Vlkovice,16.39344262,18.33333333,14.51612903,63.93442623,66.66666667,61.29032258,19.67213115,15,24.19354839,43.95901639,42.96666667,44.91935484,120
Okres Cheb,Vojtanov,15.7480315,16.03053435,15.44715447,67.32283465,67.17557252,67.4796748,16.92913386,16.79389313,17.07317073,41.23622047,41.57633588,40.87398374,107.5
Okres Cheb,Zádub-Závišín,10.3030303,12.66375546,8.270676692,72.32323232,70.30567686,74.06015038,17.37373737,17.03056769,17.66917293,44.36262626,42.82751092,45.68421053,168.627451
Okres Vyškov,Bohaté Málkovice,11.71548117,13.15789474,10.4,62.76150628,66.66666667,59.2,25.52301255,20.1754386,30.4,46.36192469,44.33333333,48.212,217.8571429
Okres Vyškov,Bohdalice-Pavlovice,16.99279094,16.97722567,17.00819672,65.60247168,68.73706004,62.5,17.40473738,14.28571429,20.49180328,41.05200824,40.07349896,42.0204918,102.4242424
Okres Vyškov,Bošovice,19.28286853,20.67851373,17.9245283,62.94820717,62.35864297,63.52201258,17.7689243,16.9628433,18.55345912,40.29203187,39.24151858,41.31446541,92.14876033
Okres Vyškov,Brankovice,15.95159516,15.09009009,16.77419355,62.48624862,65.99099099,59.13978495,21.56215622,18.91891892,24.08602151,43.32508251,42.65315315,43.96666667,135.1724138
Okres Vyškov,Březina,.,.,.,.,.,.,.,.,.,.,.,.,.
Okres Vyškov,Bučovice,16.42722392,16.68142899,16.18150685,64.30126252,67.13906112,61.55821918,19.27151357,16.17950989,22.26027397,42.15984618,40.76867434,43.50456621,117.3144876
Okres Vyškov,Dětkovice,18.99641577,14.70588235,23.07692308,65.94982079,76.47058824,55.94405594,15.05376344,8.823529412,20.97902098,41.22401434,41.28676471,41.16433566,79.24528302
Okres Vyškov,Dobročkovice,21.98275862,17.54385965,26.27118644,60.77586207,64.03508772,57.62711864,17.24137931,18.42105263,16.10169492,40.25431034,41.72807018,38.83050847,78.43137255
Okres Vyškov,Dražovice,16.7721519,16.985138,16.56184486,64.02953586,66.66666667,61.42557652,19.19831224,16.34819533,22.01257862,42.29746835,41.2537155,43.32809224,114.4654088
Okres Vyškov,Drnovice,15.71725572,16.33499171,15.09591326,63.95010395,66.08623549,61.80150125,20.33264033,17.5787728,23.10258549,43.18066528,41.75538972,44.61426188,129.3650794
Okres Vyškov,Drysice,18.03542673,19.35483871,16.72025723,64.09017713,65.16129032,63.02250804,17.87439614,15.48387097,20.25723473,40.55152979,39.10645161,41.99196141,99.10714286
Okres Vyškov,Habrovany,20.15086207,20.25316456,20.04405286,60.34482759,62.86919831,57.7092511,19.50431034,16.87763713,22.24669604,41.23168103,40.0021097,42.5154185,96.79144385
Okres Vyškov,Heršpice,20.23809524,18.72340426,21.8061674,62.87878788,66.17021277,59.47136564,16.88311688,15.10638298,18.72246696,39.92424242,39.5212766,40.34140969,83.42245989
Okres Vyškov,Hlubočany,18.31501832,18.01470588,18.61313869,60.43956044,61.76470588,59.12408759,21.24542125,20.22058824,22.26277372,41.00915751,40.58455882,41.43065693,116
Okres Vyškov,Hodějice,18.99441341,18.82129278,19.16058394,61.82495345,64.82889734,58.94160584,19.18063315,16.34980989,21.89781022,41.26163873,40.45247148,42.03832117,100.9803922
Okres Vyškov,Holubice,25.88363241,25.48806941,26.28135224,61.28330614,62.68980477,59.8691385,12.83306145,11.82212581,13.84950927,35.10250136,34.97613883,35.22955289,49.57983193
Okres Vyškov,Hostěrádky-Rešov,16.13285884,15.57177616,16.66666667,61.92170819,63.01703163,60.87962963,21.94543298,21.41119221,22.4537037,43.66607355,44.34428224,43.02083333,136.0294118
Okres Vyškov,Hoštice-Heroltice,15.13687601,15.29051988,14.96598639,64.57326892,64.22018349,64.96598639,20.28985507,20.48929664,20.06802721,43.22141707,43.13302752,43.31972789,134.0425532
Okres Vyškov,Hrušky,15.68877551,16.45244216,14.93670886,63.39285714,65.03856041,61.7721519,20.91836735,18.50899743,23.29113924,43.1122449,42.85218509,43.36835443,133.3333333
Okres Vyškov,Hvězdlice,15.05190311,17.48251748,12.67123288,60.20761246,63.63636364,56.84931507,24.74048443,18.88111888,30.47945205,45.08650519,41.05244755,49.03767123,164.3678161
Okres Vyškov,Chvalkovice,16.31944444,18.30065359,14.07407407,61.11111111,63.39869281,58.51851852,22.56944444,18.30065359,27.40740741,44.75694444,43.08823529,46.64814815,138.2978723
Okres Vyškov,Ivanovice na Hané,14.57353929,16.05191257,13.14398943,62.79382136,64.48087432,61.16248349,22.63263936,19.46721311,25.69352708,43.87038281,42.43101093,45.26221929,155.2995392
Okres Vyškov,Ježkovice,13.33333333,14.21052632,12.5,62.30769231,65.26315789,59.5,24.35897436,20.52631579,28,45.23076923,43.79473684,46.595,182.6923077
Okres Vyškov,Kobeřice u Brna,16.52777778,15.36312849,17.67955801,65.41666667,68.15642458,62.70718232,18.05555556,16.48044693,19.61325967,41.97777778,42.2877095,41.67127072,109.2436975
Okres Vyškov,Kojátky,19.18918919,18.55670103,19.88636364,67.02702703,68.55670103,65.34090909,13.78378378,12.88659794,14.77272727,39.60540541,39.41752577,39.8125,71.83098592
Okres Vyškov,Komořany,15.51499348,16.97127937,14.0625,63.75488918,66.05744125,61.45833333,20.73011734,16.97127937,24.47916667,42.49869622,40.90992167,44.08333333,133.6134454
Okres Vyškov,Kozlany,16.58291457,18.84057971,14.13612565,62.81407035,62.31884058,63.35078534,20.60301508,18.84057971,22.51308901,43.20854271,41.91545894,44.60994764,124.2424242
Okres Vyškov,Kožušice,6.363636364,4.838709677,8.333333333,67.27272727,69.35483871,64.58333333,26.36363636,25.80645161,27.08333333,47.15454545,46.87096774,47.52083333,414.2857143
Okres Vyškov,Krásensko,16.9047619,16.34615385,17.45283019,64.04761905,68.75,59.43396226,19.04761905,14.90384615,23.11320755,42.61666667,41.76923077,43.44811321,112.6760563
Okres Vyškov,Křenovice,18.66537718,20.84130019,16.43835616,61.50870406,62.33269598,60.66536204,19.82591876,16.82600382,22.8962818,42.00048356,39.93403442,44.11545988,106.2176166
Okres Vyškov,Křižanovice,16.78403756,16.55328798,17.03163017,64.55399061,66.89342404,62.04379562,18.66197183,16.55328798,20.92457421,42.00469484,40.94671202,43.13990268,111.1888112
Okres Vyškov,Křižanovice u Vyškova,14.68531469,12.5,16.90140845,74.12587413,76.38888889,71.83098592,11.18881119,11.11111111,11.26760563,42.17832168,42.45833333,41.8943662,76.19047619
Okres Vyškov,Kučerov,18.5483871,18.51851852,18.5770751,63.91129032,65.02057613,62.8458498,17.54032258,16.46090535,18.5770751,41.05040323,40.96502058,41.13241107,94.56521739
Okres Vyškov,Letonice,16.13832853,16.32653061,15.95441595,63.11239193,66.03498542,60.25641026,20.74927954,17.63848397,23.78917379,42.96037464,42.28571429,43.61965812,128.5714286
Okres Vyškov,Lovčičky,20.37283622,17.40331492,23.13624679,63.24900133,68.2320442,58.61182519,16.37816245,14.36464088,18.25192802,39.60386152,39.70718232,39.50771208,80.39215686
Okres Vyškov,Luleč,16.78535097,16.53225806,17.04312115,64.49643947,66.33064516,62.62833676,18.71820956,17.13709677,20.32854209,42.12868769,41.21169355,43.06262834,111.5151515
Okres Vyškov,Lysovice,19.66666667,22.22222222,16.66666667,64.33333333,61.11111111,68.11594203,16,16.66666667,15.2173913,39.32666667,39.0308642,39.67391304,81.3559322
Okres Vyškov,Malínky,17.33333333,18.07228916,16.41791045,65.33333333,68.6746988,61.19402985,17.33333333,13.25301205,22.3880597,40.76,38.37951807,43.70895522,100
Okres Vyškov,Medlovice,20.14051522,22.16981132,18.13953488,65.80796253,66.98113208,64.65116279,14.05152225,10.8490566,17.20930233,38.27517564,37,39.53255814,69.76744186
Okres Vyškov,Milešovice,15.92178771,14.28571429,17.61363636,65.78212291,69.78021978,61.64772727,18.29608939,15.93406593,20.73863636,41.30446927,40.30769231,42.33522727,114.9122807
Okres Vyškov,Milonice,15.19337017,12.02185792,18.43575419,64.08839779,68.85245902,59.21787709,20.71823204,19.12568306,22.34636872,43.79005525,43.1284153,44.46648045,136.3636364
Okres Vyškov,Moravské Málkovice,16.0472973,14.47368421,17.70833333,63.68243243,68.42105263,58.68055556,20.27027027,17.10526316,23.61111111,42.58783784,41.58552632,43.64583333,126.3157895
Okres Vyškov,Mouřínov,17.17171717,16.2055336,18.18181818,63.63636364,64.03162055,63.2231405,19.19191919,19.76284585,18.59504132,41.69191919,41.8715415,41.50413223,111.7647059
Okres Vyškov,Němčany,18.98890259,20.88452088,17.07920792,61.7755857,62.8992629,60.64356436,19.23551171,16.21621622,22.27722772,41.12268804,39.42383292,42.83415842,101.2987013
Okres Vyškov,Nemochovice,17.53846154,15.92356688,19.04761905,61.53846154,66.24203822,57.14285714,20.92307692,17.8343949,23.80952381,42.06307692,42.00318471,42.11904762,119.2982456
Okres Vyškov,Nemojany,20.45714286,20.63492063,20.2764977,61.48571429,62.35827664,60.59907834,18.05714286,17.00680272,19.12442396,39.84057143,39.42063492,40.26728111,88.26815642
Okres Vyškov,Nemotice,15.42056075,17.82608696,12.62626263,62.61682243,60.86956522,64.64646465,21.96261682,21.30434783,22.72727273,43.57943925,42.32173913,45.04040404,142.4242424
Okres Vyškov,Nesovice,15.70026762,14.40972222,17.06422018,61.28456735,64.93055556,57.43119266,23.01516503,20.65972222,25.50458716,44.01204282,43.38194444,44.67798165,146.5909091
Okres Vyškov,Nevojice,18.72037915,16.90821256,20.46511628,59.95260664,60.86956522,59.06976744,21.32701422,22.22222222,20.46511628,42.85781991,43.25845411,42.47209302,113.9240506
Okres Vyškov,Nížkovice,19.44792974,20.05076142,18.85856079,61.7314931,63.70558376,59.80148883,18.82057716,16.24365482,21.33995037,41.47867001,40.41624365,42.51736973,96.77419355
Okres Vyškov,Nové Sady,14.70588235,8.771929825,22.22222222,59.80392157,71.92982456,44.44444444,25.49019608,19.29824561,33.33333333,48.37254902,48.69298246,47.96666667,173.3333333
Okres Vyškov,Olšany,17.31066461,18.75,15.75562701,64.60587326,63.69047619,65.59485531,18.08346213,17.55952381,18.64951768,41.8446677,41.2827381,42.45176849,104.4642857
Okres Vyškov,Orlovice,17.10526316,16.56050955,17.68707483,62.17105263,68.15286624,55.78231293,20.72368421,15.2866242,26.53061224,41.64144737,40.02866242,43.36394558,121.1538462
Okres Vyškov,Otnice,17.03470032,17.48427673,16.58227848,64.47949527,66.66666667,62.27848101,18.48580442,15.8490566,21.13924051,41.43943218,40.69371069,42.18987342,108.5185185
Okres Vyškov,Podbřežice,19.93243243,17.36111111,22.36842105,62.16216216,70.13888889,54.60526316,17.90540541,12.5,23.02631579,40.61824324,39.33333333,41.83552632,89.83050847
Okres Vyškov,Podivice,10.42944785,6.896551724,14.47368421,65.03067485,71.26436782,57.89473684,24.5398773,21.83908046,27.63157895,45.97852761,44.74137931,47.39473684,235.2941176
Okres Vyškov,Podomí,15.03267974,16.30901288,13.71681416,62.09150327,64.80686695,59.2920354,22.87581699,18.88412017,26.99115044,43.25816993,41.72746781,44.83628319,152.173913
Okres Vyškov,Prusy-Boškůvky,18.16901408,17.31843575,19.03409091,63.52112676,67.03910615,59.94318182,18.30985915,15.6424581,21.02272727,40.87887324,39.63687151,42.14204545,100.7751938
Okres Vyškov,Pustiměř,19.19087137,20.27455121,18.14475025,63.48547718,65.04751848,61.9775739,17.32365145,14.67793031,19.87767584,40.21161826,39.10190074,41.28287462,90.27027027
Okres Vyškov,Račice-Pístovice,18.72686899,19.7309417,17.74193548,63.6565507,64.27503737,63.04985337,17.61658031,15.99402093,19.20821114,40.52738712,39.46263079,41.57184751,94.07114625
Okres Vyškov,Radslavice,18.84700665,18.37606838,19.35483871,64.07982262,68.37606838,59.44700461,17.07317073,13.24786325,21.19815668,40.70399113,39.21367521,42.31105991,90.58823529
Okres Vyškov,Rašovice,20.4610951,21.46892655,19.41176471,62.39193084,63.84180791,60.88235294,17.14697406,14.68926554,19.70588235,39.95389049,38.32768362,41.64705882,83.8028169
Okres Vyškov,Rostěnice-Zvonovice,16.90821256,15.38461538,18.44660194,67.95491143,70.51282051,65.37216828,15.13687601,14.1025641,16.18122977,39.28904992,39.36217949,39.21521036,89.52380952
Okres Vyškov,Rousínov,17.81281449,18.68932039,16.99155296,63.11640389,64.52843273,61.79337232,19.07078162,16.78224688,21.21507472,41.75125797,40.68238558,42.75276153,107.0621469
Okres Vyškov,Ruprechtov,17.1875,16.40866873,17.98107256,63.125,66.25386997,59.93690852,19.6875,17.3374613,22.08201893,42.596875,41.13467492,44.08675079,114.5454545
Okres Vyškov,Rybníček,12.35521236,10.9375,13.74045802,71.04247104,74.21875,67.9389313,16.6023166,14.84375,18.32061069,43.26447876,41.8515625,44.64503817,134.375
Okres Vyškov,Slavkov u Brna,19.34417195,20.37090698,18.41344891,62.08321852,63.45986671,60.83530339,18.57260953,16.16922631,20.7512477,41.19867732,39.90133295,42.37470449,96.01139601
Okres Vyškov,Snovídky,11.24260355,14.19753086,8.522727273,63.01775148,64.81481481,61.36363636,25.73964497,20.98765432,30.11363636,45.9556213,43.87037037,47.875,228.9473684
Okres Vyškov,Studnice,13.12127237,15.17509728,10.97560976,62.22664016,61.86770428,62.60162602,24.65208748,22.95719844,26.42276423,45.92942346,45.56614786,46.30894309,187.8787879
Okres Vyškov,Šaratice,17.86716558,17.68060837,18.04788214,63.14312442,66.92015209,59.48434622,18.98971001,15.39923954,22.46777164,41.75163704,40.3365019,43.12246777,106.2827225
Okres Vyškov,Švábenice,18.41851495,17.04980843,19.80582524,63.93442623,66.85823755,60.97087379,17.64705882,16.09195402,19.22330097,40.84811958,40.50766284,41.19320388,95.81151832
Okres Vyškov,Topolany,19.37172775,21.64948454,17.0212766,63.87434555,63.91752577,63.82978723,16.7539267,14.43298969,19.14893617,39.82198953,38.39175258,41.29787234,86.48648649
Okres Vyškov,Tučapy,19.75683891,19.04761905,20.49689441,62.00607903,66.66666667,57.14285714,18.23708207,14.28571429,22.36024845,40.57142857,39.51190476,41.67701863,92.30769231
Okres Vyškov,Uhřice,15.47169811,15.44117647,15.50387597,61.88679245,66.91176471,56.58914729,22.64150943,17.64705882,27.90697674,44.13396226,42.30147059,46.06589147,146.3414634
Okres Vyškov,Vážany,16.8202765,18.18181818,15.27093596,62.44239631,61.03896104,64.03940887,20.73732719,20.77922078,20.68965517,42.90092166,42.45670996,43.40640394,123.2876712
Okres Vyškov,Vážany nad Litavou,19.71279373,22.34042553,17.17948718,62.79373368,61.17021277,64.35897436,17.49347258,16.4893617,18.46153846,40.17101828,39.17819149,41.12820513,88.74172185
Okres Vyškov,Velešovice,16.57142857,17.56329114,15.5143339,65.46938776,66.13924051,64.75548061,17.95918367,16.29746835,19.7301855,41.56530612,40.76582278,42.41736931,108.3743842
